"","percentHsEdu","percentBachelorsEdu","perCapitaIncome","ueRate","uninsuredRate","medianAge","y","x"
"16499",87.1,9.4,26857,0,14.3,60.7,14.3,26857
"16500",94.5,23.2,26245,5.19848771266541,4.8,45.6,4.8,26245
"16501",97.6,9.6,22810,10,4.8,51.8,4.8,22810
"16502",81.8,16.9,24486,24.4604316546763,12,58.8,12,24486
"16503",90.1,15.9,21490,14.2016806722689,7.3,51.2,7.3,21490
"16504",94.6,39.3,25712,5.89667458432304,7.1,34,7.1,25712
"16505",93.4,18.5,28746,6.14552605703048,5,46.7,5,28746
"16506",95.4,29.9,30399,6.17977528089888,4.4,61.3,4.4,30399
"16507",90.3,17.1,18904,6.62778366914104,10.3,43.3,10.3,18904
"16508",94.6,0,10590,8.95522388059701,2.8,32.3,2.8,10590
"16509",82.1,7.1,15881,13.6363636363636,17.2,50.5,17.2,15881
"16510",95.4,28.9,26265,5.44397463002114,5.3,37.7,5.3,26265
"16511",90,14.9,18369,7.67955801104972,8,41.7,8,18369
"16512",94.7,32.2,28096,6.77267373380448,7.4,48.1,7.4,28096
"16513",93.3,10.8,20147,6.57894736842105,6.7,38.2,6.7,20147
"16514",88.2,5.9,20985,0,20,46.3,20,20985
"16515",100,16.4,24547,10,14.5,43.6,14.5,24547
"16516",92.3,15.3,22639,5.44662309368192,7.2,52.8,7.2,22639
"16517",91.4,30.9,26913,6.03674540682415,7,60.6,7,26913
"16518",88.5,7.7,13487,0,5.1,39.4,5.1,13487
"16519",94.4,17.3,23732,9.53058321479374,7.1,51,7.1,23732
"16520",88.6,17.7,19354,7.64872521246459,12,54.6,12,19354
"16521",90.3,15.8,29538,6.81362725450902,13.1,47,13.1,29538
"16522",88.2,9.2,19143,1.63934426229508,8.8,45.9,8.8,19143
"16523",76.4,4.5,20364,0,6.8,59.5,6.8,20364
"16524",76,5.7,18339,5.92592592592593,4.3,52.4,4.3,18339
"16525",92.7,22.5,24968,7.7634011090573,4.2,47.1,4.2,24968
"16526",90.3,9.4,18097,2.75229357798165,10.5,45.8,10.5,18097
"16527",89.1,13.4,22834,6.89972401103956,7.9,50.7,7.9,22834
"16528",90,15,21108,16.1016949152542,11.4,52.5,11.4,21108
"16529",95.3,22.7,27995,5.16569200779727,4.2,49.3,4.2,27995
"16530",95,12.4,31702,3.55329949238579,7.4,49.9,7.4,31702
"16531",95,21.9,28763,2.84090909090909,0,39,0,28763
"16532",89.1,16.2,26002,7.82608695652174,12.7,58.5,12.7,26002
"16533",89.2,11.5,18120,12.8093158660844,9.3,35.6,9.3,18120
"16534",86.3,19.4,19550,8.24742268041237,5.7,56.2,5.7,19550
"16535",96.9,17.8,17164,6.45161290322581,5.3,52.3,5.3,17164
"16536",88.3,9.1,17866,4.65116279069767,10.2,47.5,10.2,17866
"16537",89.3,25,20211,4.7244094488189,10.6,26.6,10.6,20211
"16538",76.8,7.6,10445,8.06697108066971,7.5,33.4,7.5,10445
"16539",97.7,13.2,28776,2.12765957446809,9.2,62.8,9.2,28776
"16540",96.9,20.6,24892,4.94672754946728,9.4,48,9.4,24892
"16541",90.8,11.1,20688,6.02739726027397,9.5,57,9.5,20688
"16542",89.4,23.2,19259,8.85015085484412,9.6,45.1,9.6,19259
"16543",91.6,7.7,21247,1.25786163522013,7.5,56.1,7.5,21247
"16544",93.8,39.1,25921,7.98586572438163,4.6,37.4,4.6,25921
"16545",87.5,11.2,13561,7.9646017699115,15.7,40.2,15.7,13561
"16546",94.9,30.6,34479,3.65853658536585,13.8,55.9,13.8,34479
"16547",85,18.7,24557,15.3846153846154,6.5,49.9,6.5,24557
"16548",91,20.1,23665,5.68319226118501,7.3,54.5,7.3,23665
"16549",91.7,16.6,25090,0,0,50.4,0,25090
"16550",100,30.4,24191,0,4.4,36.2,4.4,24191
"16551",94.4,22.1,19304,10.4651162790698,24.3,56.7,24.3,19304
"16552",91.2,17.9,19227,1.28755364806867,3.5,44,3.5,19227
"16553",90.2,7.5,24003,8.86075949367089,18.5,55.3,18.5,24003
"16554",90.9,32.3,21674,5.56603773584906,9.1,36.1,9.1,21674
"16555",94.1,52.4,18695,5.58181408957911,7.1,23,7.1,18695
"16556",89.8,19.7,19463,6.38297872340426,7.9,38.4,7.9,19463
"16557",92.6,18.1,24395,6.44768856447689,9.3,53.7,9.3,24395
"16558",91.6,19.8,22680,7.73123418611189,11.8,48.1,11.8,22680
"16559",95,10.6,17963,0,8.4,47.1,8.4,17963
"16560",91.8,31.4,30876,8.94833948339483,8.3,49.5,8.3,30876
"16561",92.7,21.1,23749,4.93186242699546,5.9,49.2,5.9,23749
"16562",85.6,5.5,11426,10.7954545454545,5.9,39.9,5.9,11426
"16563",85.1,13.3,24803,17.4193548387097,9.3,57.9,9.3,24803
"16564",96,23.3,28981,4.3010752688172,12.8,50.7,12.8,28981
"16565",87.5,20,23333,15,4,48.7,4,23333
"16566",96.1,21.1,24465,11.6630669546436,13.2,56.6,13.2,24465
"16567",91.8,17.1,23109,0,6.6,35.5,6.6,23109
"16568",99,33.2,27257,11.358024691358,15.7,48.8,15.7,27257
"16569",92.2,27,19794,7.87878787878788,10.2,49.1,10.2,19794
"16570",89.3,4.4,16149,6.25,11.3,57.7,11.3,16149
"16571",90.6,12.5,19201,15,6.3,59.5,6.3,19201
"16572",89.9,13.3,24720,0,3.3,66.6,3.3,24720
"16573",96.3,27.2,32227,10.1391650099404,8.9,36.3,8.9,32227
"16574",96.1,16.9,18147,24.7126436781609,3.9,38.2,3.9,18147
"16575",92.2,20.1,22026,4.76190476190476,24.3,55.2,24.3,22026
"16576",92.9,16.7,23798,4.72813238770686,9.3,51.7,9.3,23798
"16577",94.2,26.7,27517,6.66666666666667,9.3,60.5,9.3,27517
"16578",96,8,26182,7,0.4,58.9,0.4,26182
"16579",89,17.6,22088,10.5263157894737,4.5,58.4,4.5,22088
"16580",92,25.8,29803,6.08695652173913,14.9,37.7,14.9,29803
"16581",96.8,18.5,28246,6.49867374005305,7.1,40.2,7.1,28246
"16582",95.7,43.1,43093,2.42819843342037,2.8,40.9,2.8,43093
"16583",90.6,16.9,23988,3.94736842105263,3.5,41.8,3.5,23988
"16584",91.2,16.4,28432,1.73611111111111,3.2,41,3.2,28432
"16585",97.9,32.1,33141,1.953125,1.9,42.6,1.9,33141
"16586",97,12.8,18546,2.76679841897233,4.6,37.5,4.6,18546
"16587",94.4,31.7,35016,3.44005137143381,2.7,35.7,2.7,35016
"16588",97.5,60.2,30615,4.33738883736156,4.8,29.8,4.8,30615
"16589",NA,NA,3496,17.4825174825175,4.9,19.1,4.9,3496
"16590",100,0,5268,15.6885531667635,1.4,19.4,1.4,5268
"16591",97.5,64.5,25567,4.46108415946003,4.6,22.8,4.6,25567
"16592",93.4,12.1,25515,5.10948905109489,5.9,52.1,5.9,25515
"16593",97.8,46.1,38384,2.82579575173822,3.7,33.3,3.7,38384
"16594",87.6,21,26960,1.44300144300144,4,44.4,4,26960
"16595",97.2,43.4,35385,3.23178675217958,4,32.3,4,35385
"16596",89.4,13.1,32363,2.85891858297079,4.8,48,4.8,32363
"16597",94.1,20,26212,3.73831775700935,3.2,48.9,3.2,26212
"16598",84.3,9.6,24480,17.1232876712329,16,45.3,16,24480
"16599",93.8,18.9,35273,3.54706684856753,3.3,48.5,3.3,35273
"16600",91.3,18.5,25432,5.53935860058309,5.8,44.8,5.8,25432
"16601",93.1,6.9,17500,37.037037037037,0,45.9,0,17500
"16602",100,0,22556,0,0,20.6,0,22556
"16603",98.7,16.2,26597,3.68421052631579,3.3,40.6,3.3,26597
"16604",94.4,35,29043,0.581902822228688,4.6,31.4,4.6,29043
"16605",94.4,24,29278,3.76984126984127,4.3,39.7,4.3,29278
"16606",100,0,16210,69.6969696969697,7.4,58.8,7.4,16210
"16607",96.9,14.4,30148,5.98290598290598,8.7,54.8,8.7,30148
"16608",70.2,0,26096,0,0,60.8,0,26096
"16609",96.8,18.4,24513,0,8.8,51.2,8.8,24513
"16610",92.7,8.3,22148,6.26262626262626,2.5,39.1,2.5,22148
"16611",94.7,30.8,27236,2.92326431181486,4.3,33.9,4.3,27236
"16612",96.5,28.2,30738,2.52240292067707,2.7,37,2.7,30738
"16613",91.5,15.4,28690,2.3094688221709,7.5,52.2,7.5,28690
"16614",92.5,17.4,27097,4.10874266295953,5.8,45.9,5.8,27097
"16615",93.8,18.2,31264,2.2508038585209,1.1,48,1.1,31264
"16616",88.8,8.7,35570,24.0196078431373,13,49.1,13,35570
"16617",90.8,17.3,27801,4.47761194029851,2.9,40.9,2.9,27801
"16618",95.6,19.4,29176,7.73672055427252,2.7,41.8,2.7,29176
"16619",95.7,14.2,27022,0.390625,2.1,36.9,2.1,27022
"16620",94.6,24.2,29097,3.9671682626539,2.3,38.8,2.3,29097
"16621",92.9,36.9,14253,0,0,30.1,0,14253
"16622",92,22.4,30139,3.24543610547667,2.8,41.6,2.8,30139
"16623",87.8,14.7,27447,3.35339638865004,12.4,43.2,12.4,27447
"16624",98.2,48.9,72767,1.58910329171396,1.5,48.8,1.5,72767
"16625",91.9,15.5,19587,10.2310231023102,3.7,42.5,3.7,19587
"16626",97.4,32.6,30992,2.89455547898001,3.7,39,3.7,30992
"16627",92.1,12.7,20549,3.38983050847458,6.6,39.5,6.6,20549
"16628",93.1,25.4,19648,5.60747663551402,33.1,34.3,33.1,19648
"16629",97.7,31.2,30481,3.65853658536585,2,39.4,2,30481
"16630",85.1,1.7,20207,0,2.6,42.6,2.6,20207
"16631",86.7,14,22128,0,3.3,44.8,3.3,22128
"16632",92.2,24.8,27784,7.74193548387097,4.3,33.7,4.3,27784
"16633",91.8,23.4,35938,4.27872860635697,1.7,41.5,1.7,35938
"16634",91.5,18.4,33320,3.98406374501992,6.4,49.8,6.4,33320
"16635",96.2,29.9,35951,2.11640211640212,2.5,41.5,2.5,35951
"16636",94.3,19.2,28559,2.86532951289398,3.7,36,3.7,28559
"16637",98,25.2,54681,2.85714285714286,1.5,62.3,1.5,54681
"16638",91.6,29.2,33777,0.836820083682008,8.1,36.9,8.1,33777
"16639",90.2,13.8,32016,3.64779874213836,8.7,43.1,8.7,32016
"16640",88.5,3.3,23674,2.7027027027027,0.7,50.1,0.7,23674
"16641",100,26.5,33375,0,4.5,28.8,4.5,33375
"16642",100,28.6,58212,0,0,58.1,0,58212
"16643",89.5,23.8,25803,7.69230769230769,5.9,44.1,5.9,25803
"16644",98.4,20.3,33303,4.25531914893617,7.6,48.6,7.6,33303
"16645",98.8,42.2,29091,2.11480362537764,1.8,33.8,1.8,29091
"16646",91,18.7,29927,5.87248322147651,6.8,45.4,6.8,29927
"16647",93.3,11.7,24435,11.5606936416185,6.3,40.5,6.3,24435
"16648",84.2,14.3,26035,5.73248407643312,18,51.2,18,26035
"16649",96.7,41.4,38642,1.98830409356725,3.6,39,3.6,38642
"16650",98.4,45.6,42809,2.47332077840552,1.2,34.4,1.2,42809
"16651",92.6,29.5,26811,4.7422024188415,7.5,37.3,7.5,26811
"16652",91.1,14.4,26341,2.78404815650865,5.5,43.5,5.5,26341
"16653",93.3,5.3,16679,3.63636363636364,2,35.3,2,16679
"16654",79.3,9.2,26502,0,0,61.1,0,26502
"16655",93.8,15.8,29447,4.82897384305835,4.3,42.7,4.3,29447
"16656",93.3,10.2,27574,3.59477124183007,4.7,53.1,4.7,27574
"16657",97.2,25.7,27647,0,1,46.1,1,27647
"16658",94.3,24.7,30063,2.21843003412969,3.8,44.2,3.8,30063
"16659",94.7,14.6,29880,1.2987012987013,4.6,51.7,4.6,29880
"16660",96.8,36.8,31937,6.76496097137901,1.3,35.3,1.3,31937
"16661",95.8,30.2,31316,4.03399010178355,4,37.7,4,31316
"16662",92.6,19.3,29144,2.18611521418021,4.4,42.8,4.4,29144
"16663",0,0,NA,NA,0,NA,0,NA
"16664",87.9,16.3,63127,3.80434782608696,3.7,45,3.7,63127
"16665",92.1,24.6,28501,4.69341408024224,5.9,47.6,5.9,28501
"16666",96.1,28.3,27289,0.621890547263682,6.7,43.1,6.7,27289
"16667",96.8,54,47094,3.76015409094716,3.2,40.2,3.2,47094
"16668",93.5,13.6,27404,5.21739130434783,5.2,52.3,5.2,27404
"16669",88,3.9,24281,0.636942675159236,13,34.7,13,24281
"16670",98.9,42.3,32040,1.41242937853107,2,48.6,2,32040
"16671",92.1,13.9,27817,5.56213017751479,2.4,45.1,2.4,27817
"16672",94.7,11.9,29982,14.3459915611814,1.9,47.3,1.9,29982
"16673",92.5,18.3,26265,3.66177251017159,2.9,44.5,2.9,26265
"16674",94.5,14.6,31467,5.8974358974359,2.6,42.7,2.6,31467
"16675",81.7,32.3,18509,4.18879056047198,14.4,24.8,14.4,18509
"16676",93.4,17.4,26714,3.2994923857868,4.4,38.4,4.4,26714
"16677",95.9,16.3,24874,4.58333333333333,1.4,41,1.4,24874
"16678",95.7,33.3,28177,1.99556541019956,3.7,40.4,3.7,28177
"16679",87.8,18.2,21452,6.81089743589744,7.1,38.4,7.1,21452
"16680",87.7,7.1,26704,4.67289719626168,7.6,56.4,7.6,26704
"16681",88.2,8.5,28696,7.36842105263158,4.5,54.3,4.5,28696
"16682",97.2,18.5,25432,0.529100529100529,2.4,41.1,2.4,25432
"16683",85.7,8.1,28443,7.14285714285714,8.4,50.1,8.4,28443
"16684",94.5,12.2,24021,9.54545454545455,13.8,35.9,13.8,24021
"16685",87.4,9.3,31367,3.78548895899054,5.2,50.2,5.2,31367
"16686",89,11.4,36458,2.1551724137931,4.2,48.4,4.2,36458
"16687",94.5,15.5,26718,1.69491525423729,2,31.6,2,26718
"16688",90.2,11.6,18187,2.73224043715847,4.8,46.6,4.8,18187
"16689",95.2,25.8,33531,3.19148936170213,1.9,44.3,1.9,33531
"16690",95.9,10.7,27352,1.85810810810811,7.1,48.3,7.1,27352
"16691",82.3,19.6,24701,5.57004956952778,8.9,37.5,8.9,24701
"16692",95.1,8.7,23567,5.37190082644628,7.4,34,7.4,23567
"16693",96,29.1,37679,0.773694390715667,4,43,4,37679
"16694",95.8,17.2,28942,3.64500792393027,1.8,36,1.8,28942
"16695",96.9,15.3,22718,1.0840108401084,6.6,47.7,6.6,22718
"16696",92.8,26.7,28821,4.34782608695652,5,37.9,5,28821
"16697",100,25,26053,0,0,22.8,0,26053
"16698",93.4,19.6,32173,4.04255319148936,2.5,43.1,2.5,32173
"16699",96.9,23.3,28828,0.760456273764259,7.9,36.8,7.9,28828
"16700",97.4,14.5,27689,0,0.4,46.7,0.4,27689
"16701",91.4,20.7,29730,6.3993831919815,4.2,38.3,4.2,29730
"16702",94.6,21.5,31093,6.4951768488746,5.9,41.4,5.9,31093
"16703",93.3,16.2,31249,4.3171114599686,2.4,51.3,2.4,31249
"16704",91.3,17.4,26472,5.46318289786223,7.4,46.2,7.4,26472
"16705",95,9.6,27158,5.33672172808132,6.5,37.6,6.5,27158
"16706",94.5,29.1,31271,2.85523087218381,5.9,37.8,5.9,31271
"16707",94.8,35.9,27503,5.30035335689046,2,35.5,2,27503
"16708",94,18.9,33215,4.14593698175788,3.5,42.7,3.5,33215
"16709",92.1,16.2,24336,5.49242424242424,6.5,41.9,6.5,24336
"16710",92.5,17.7,34540,1.24716553287982,1.2,47.7,1.2,34540
"16711",96.3,39.5,36499,4.21881591899873,2.7,36,2.7,36499
"16712",93.7,22.6,33499,8.12680115273775,4.7,46.7,4.7,33499
"16713",88.9,18.4,25900,4.08049189491336,6.1,39.6,6.1,25900
"16714",97.7,41.5,24686,0,1.3,33.5,1.3,24686
"16715",95.8,34,35516,2.11433046202036,5.3,51.2,5.3,35516
"16716",97.1,18.8,29482,6.47887323943662,1.7,37.9,1.7,29482
"16717",96.9,4.7,24277,6.38297872340426,1.7,46.1,1.7,24277
"16718",93.2,39,30482,2.776369168357,2.4,35.5,2.4,30482
"16719",79.8,14.2,22221,4.5236013986014,11.9,35.2,11.9,22221
"16720",94.2,17.9,25726,1.84331797235023,0.4,45.4,0.4,25726
"16721",93.3,14.4,26068,2.87769784172662,3,44,3,26068
"16722",92.4,17.8,30555,2.52996005326232,4.2,38,4.2,30555
"16723",98.6,47.7,37692,2.66990291262136,1.3,36.1,1.3,37692
"16724",87.5,0,24206,0,0,44.7,0,24206
"16725",95.7,26.8,29084,0.701754385964912,2.2,40.2,2.2,29084
"16726",98.1,26.2,39868,1.89035916824197,3.4,44.7,3.4,39868
"16727",94,19.9,30381,3.04975922953451,4.1,46.6,4.1,30381
"16728",91.4,22.7,23943,6.81818181818182,4.3,39,4.3,23943
"16729",86.5,35,35535,0.425531914893617,5.6,40.7,5.6,35535
"16730",92,21.3,30635,3.4443168771527,2.8,48.6,2.8,30635
"16731",92.5,26.3,41358,4.47284345047923,1.9,51.4,1.9,41358
"16732",86.3,26.1,25662,7.76699029126214,4,48.2,4,25662
"16733",99.4,36.8,37006,0.452488687782805,3.7,36.3,3.7,37006
"16734",96.7,21.4,36321,4.03726708074534,5.2,43.3,5.2,36321
"16735",93.7,16.6,24643,4.95867768595041,1.5,42.9,1.5,24643
"16736",93.7,4.8,24406,0,6.5,44.1,6.5,24406
"16737",98.4,28.6,35504,6.61006670709521,4.2,41.5,4.2,35504
"16738",96.4,11.4,19363,5.09090909090909,5.4,30.4,5.4,19363
"16739",94.7,13.8,28209,2.56410256410256,2.3,35.7,2.3,28209
"16740",98.3,36.2,29427,0.82389289392379,4.7,32.9,4.7,29427
"16741",92.2,17.5,31303,3.59897172236504,6.5,46.6,6.5,31303
"16742",93.4,24,28919,1.73410404624277,2.1,43.1,2.1,28919
"16743",95.4,33,33248,2.02734559170203,1.8,45.6,1.8,33248
"16744",92.8,20.4,28835,1.66414523449319,2.8,47.6,2.8,28835
"16745",93,16.1,23887,3.7037037037037,4.7,42.6,4.7,23887
"16746",95.9,14.4,23344,2.28571428571429,3.9,40.8,3.9,23344
"16747",98.4,27,25344,4.16666666666667,5.2,44.5,5.2,25344
"16748",91.4,15.7,26344,11.2,0.8,48.4,0.8,26344
"16749",93.5,21.7,24214,2.32558139534884,1.4,36.5,1.4,24214
"16750",96.4,15.1,28027,4.67625899280576,2.6,40.1,2.6,28027
"16751",93.2,15.8,24012,2.99065420560748,5.5,38.7,5.5,24012
"16752",94.3,15.4,28461,2.72572402044293,3.5,52.3,3.5,28461
"16753",97.6,35.1,45163,2.13040671400904,1.1,39.5,1.1,45163
"16754",87.2,8,29171,0.813008130081301,4.4,45.7,4.4,29171
"16755",98,55.1,44376,0.954213775960228,1.7,32.5,1.7,44376
"16756",94.1,9.8,20153,5.29801324503311,3.1,37.4,3.1,20153
"16757",95.3,48.3,41047,3.2967032967033,3.2,37.4,3.2,41047
"16758",96.1,62.1,48425,2.5234441602728,3.8,34.2,3.8,48425
"16759",85.6,9.3,21885,2.00892857142857,6.4,45.9,6.4,21885
"16760",96,17,22608,2.84810126582278,10.6,37.5,10.6,22608
"16761",95.5,3.4,19876,0,7.4,31.9,7.4,19876
"16762",93.5,25.3,31215,6.27202255109232,4.9,39.9,4.9,31215
"16763",96.4,21.6,29294,0,0,43.7,0,29294
"16764",97.3,19.2,24858,6.81003584229391,5.6,43.9,5.6,24858
"16765",85.1,20.7,30102,2.56904303147078,3.9,38,3.9,30102
"16766",91.4,17.7,26924,4.16666666666667,2.5,43.9,2.5,26924
"16767",93,20.8,30564,3.2994923857868,2,47.8,2,30564
"16768",86.8,42.6,36796,2.41179097811523,6,30.3,6,36796
"16769",90.2,34.8,31317,3.79577653033948,5.8,35.8,5.8,31317
"16770",89.5,42.4,26123,6.75118532261389,5.6,28.8,5.6,26123
"16771",94.9,55.2,46342,2.87785588752197,4.1,40.4,4.1,46342
"16772",84.8,13.4,21769,8.09054705512471,7.8,35.1,7.8,21769
"16773",74,16.8,18472,11.7032213845099,12.8,31.4,12.8,18472
"16774",87.1,17.1,24408,6.00459426251402,8.1,36.4,8.1,24408
"16775",76,11.9,20277,10.1238248108232,15.3,31.3,15.3,20277
"16776",85.8,12.8,22793,8.86760009825596,8.4,35.1,8.4,22793
"16777",NA,NA,NA,NA,NA,NA,NA,NA
"16778",87,20.5,24203,5.86622351474865,7,31,7,24203
"16779",90.1,31.7,32802,4.85714285714286,10.2,30.7,10.2,32802
"16780",93.9,39.7,36447,3.71704601277223,5.2,38.4,5.2,36447
"16781",99.4,65.5,58487,3.33876221498371,1.4,36.4,1.4,58487
"16782",93.2,47.1,32733,6.68449197860963,5.4,41.1,5.4,32733
"16783",95.3,55.4,47819,2.55576729066248,3.8,39.5,3.8,47819
"16784",93.1,34.7,36433,1.72741679873217,3.5,39.5,3.5,36433
"16785",92.5,21.1,29599,4.95290574742103,6.7,43.1,6.7,29599
"16786",94.6,13.5,23539,4.34782608695652,13.8,42.3,13.8,23539
"16787",92.4,15,27126,3.02469135802469,6.2,43.5,6.2,27126
"16788",90.7,16.2,26670,2.15654952076677,4.8,46.5,4.8,26670
"16789",92.8,25.7,31804,2.97542043984476,4.6,50.6,4.6,31804
"16790",87.5,12.5,26430,0,14,40.3,14,26430
"16791",94.7,27.5,36849,1.79841070681723,5.2,49,5.2,36849
"16792",89.3,19.3,32133,3.04182509505703,5.4,55.1,5.4,32133
"16793",97.9,5.5,22546,1.78571428571429,2.8,41.1,2.8,22546
"16794",92.9,6.5,22198,1.6,1.3,50.1,1.3,22198
"16795",96.4,13.9,26589,9.18367346938776,1.4,52.6,1.4,26589
"16796",95.1,13.7,26274,1.67364016736402,3.7,44.6,3.7,26274
"16797",90.6,14,30260,1.49253731343284,4.3,50.4,4.3,30260
"16798",92.8,20.8,26735,7.84565916398714,4,42,4,26735
"16799",95.8,26.6,30660,0.836470096194061,4.9,43,4.9,30660
"16800",93.8,13.3,27621,2.4390243902439,5.3,53.9,5.3,27621
"16801",95.3,11.7,30962,3.76344086021505,3.8,36.1,3.8,30962
"16802",85.9,18.6,25938,5.36912751677852,5.1,40.7,5.1,25938
"16803",97.2,14.9,24695,4.2654028436019,0.5,40,0.5,24695
"16804",90.7,16.4,33582,3.14685314685315,5.6,50.5,5.6,33582
"16805",90.9,14.9,26708,3.1858407079646,3.5,38.9,3.5,26708
"16806",93.9,12.2,24379,8.43672456575682,5.9,48.9,5.9,24379
"16807",94.8,8.2,28171,6.05187319884726,8.5,33.8,8.5,28171
"16808",90,23.5,27593,7.79753761969904,6.9,44.2,6.9,27593
"16809",95.1,13.1,32091,4.69314079422383,6.1,47.6,6.1,32091
"16810",84.1,12.3,21701,3.10880829015544,13.1,34,13.1,21701
"16811",97.6,22.2,30834,0.4,2.7,53.3,2.7,30834
"16812",72.7,0,22703,0,0,73.3,0,22703
"16813",72.4,2.1,15879,1.56862745098039,24.2,26.1,24.2,15879
"16814",92.3,13.2,24338,5.28992878942014,3.5,42.8,3.5,24338
"16815",98.2,14.7,37096,1.86046511627907,8.9,51.5,8.9,37096
"16816",94.5,20.1,33146,1.24555160142349,3.4,41.9,3.4,33146
"16817",90.1,17.2,28216,7.76632302405498,7.8,46.1,7.8,28216
"16818",80,27.7,28333,3.80434782608696,26,35.3,26,28333
"16819",93.1,18.8,28935,3.73768263676521,7.1,45.7,7.1,28935
"16820",93,13.8,29784,5.67164179104478,3.9,39.9,3.9,29784
"16821",85.4,14.6,21058,1.23456790123457,11.7,51.7,11.7,21058
"16822",84.4,12.3,27427,5.84577114427861,15.1,38.9,15.1,27427
"16823",100,13.9,28400,0,3.3,44.8,3.3,28400
"16824",96.5,17,32018,3.47394540942928,4.3,48.3,4.3,32018
"16825",96.5,15.8,29461,1.99296600234467,2.4,40.7,2.4,29461
"16826",94.9,7.6,27197,6.25,5.2,51.5,5.2,27197
"16827",93.2,13.7,30859,5.2054794520548,4.7,54.3,4.7,30859
"16828",93.2,19,28116,2.27894257064722,1.4,47.5,1.4,28116
"16829",98.6,23.2,20387,0,1.7,37,1.7,20387
"16830",91.9,16.4,26309,3.57142857142857,1.7,49,1.7,26309
"16831",89.7,8.1,25711,0.78125,8.4,44.8,8.4,25711
"16832",99.5,21.1,28446,1.32450331125828,10.3,60.9,10.3,28446
"16833",91.4,14.7,25483,4.01069518716578,0.1,44,0.1,25483
"16834",93.4,17.7,24704,8.76623376623377,6.2,43.5,6.2,24704
"16835",92.8,12.9,25868,3.89344262295082,3.1,44,3.1,25868
"16836",99,25.3,32886,2.21327967806841,2.7,46,2.7,32886
"16837",94.6,16.5,32687,2.84237726098191,3.8,42.7,3.8,32687
"16838",89.8,12.7,25777,3.16742081447964,2,43.9,2,25777
"16839",91.2,21.7,24439,6.05698048306289,6.1,37.7,6.1,24439
"16840",94.8,25.9,32178,5.14285714285714,2.2,50,2.2,32178
"16841",95.7,25.5,31414,0.683620453923981,3.7,46.4,3.7,31414
"16842",93,12.2,25999,2.56081946222791,5.8,53.8,5.8,25999
"16843",90.8,21.3,26102,8.21917808219178,6.8,44.4,6.8,26102
"16844",98.3,23.7,28398,2.89389067524116,2.9,42.7,2.9,28398
"16845",96.5,17.3,24951,2.06896551724138,5.6,41.8,5.6,24951
"16846",91.6,13.7,25453,0.497512437810945,5.9,33.5,5.9,25453
"16847",94.9,11.9,23155,3.67231638418079,7.9,40.7,7.9,23155
"16848",94.3,4.3,31109,5.66037735849057,6.3,55.5,6.3,31109
"16849",83,5.1,13283,9.18367346938776,0,45.5,0,13283
"16850",90.4,13.8,26137,3.47593582887701,9.6,40.7,9.6,26137
"16851",82.9,10.1,20656,7.47330960854092,12.6,30.9,12.6,20656
"16852",90.7,16,30180,1.51975683890578,2.3,36,2.3,30180
"16853",88.8,20.5,29209,6.4118372379778,8.2,44.2,8.2,29209
"16854",94.9,36.2,29629,0,2.8,41.2,2.8,29629
"16855",96.7,21.6,35382,0,1.5,44.8,1.5,35382
"16856",89.7,8.8,26901,4.5045045045045,2.9,45.3,2.9,26901
"16857",92.5,13.9,23938,3.05343511450382,4.4,42.7,4.4,23938
"16858",84.4,2.9,51263,6.75675675675676,7.7,49.5,7.7,51263
"16859",94.9,12.6,22228,3.38164251207729,4.9,41.5,4.9,22228
"16860",88.4,18.7,28170,8.63157894736842,5.4,43.5,5.4,28170
"16861",95.1,14.2,25273,5.8287795992714,3.3,33.2,3.3,25273
"16862",94.8,29.2,28567,0,7.1,41.2,7.1,28567
"16863",96,10.3,28669,7.16723549488055,6.7,43.5,6.7,28669
"16864",95.6,15.6,28595,7.95107033639144,3.5,38.8,3.5,28595
"16865",90.7,22.5,25674,2.14285714285714,6.6,46.9,6.6,25674
"16866",93.2,12.7,25463,8.25471698113208,6.2,37.7,6.2,25463
"16867",92.1,15.1,30445,1.07816711590297,1.7,48.9,1.7,30445
"16868",93.3,28.4,27598,7.58226037195994,3.1,47.3,3.1,27598
"16869",93.3,18.9,24709,3.92156862745098,5.5,44.6,5.5,24709
"16870",86.1,14.6,49769,0,0,39.4,0,49769
"16871",93.5,17.3,24061,2.77777777777778,2.7,45.9,2.7,24061
"16872",91.4,25.5,29140,2.46176799701604,3.1,43,3.1,29140
"16873",87.3,34.2,24468,0,0.8,39,0.8,24468
"16874",89.8,15.1,29449,2.3463687150838,4.7,45.3,4.7,29449
"16875",94.3,3.9,36636,1.48148148148148,1,50.9,1,36636
"16876",90.2,11,24244,10.2102102102102,6.7,51.1,6.7,24244
"16877",94.2,15.1,31587,5.32407407407407,3.6,42.2,3.6,31587
"16878",88.4,15.6,26262,8.23529411764706,2,49.2,2,26262
"16879",87.3,12.2,31839,4.44444444444444,5.9,47.7,5.9,31839
"16880",95.9,22.2,33261,0.432900432900433,6.8,46.5,6.8,33261
"16881",96,13.8,29463,10.2941176470588,5,53.5,5,29463
"16882",95.3,18.2,29336,2.21674876847291,3.5,40,3.5,29336
"16883",87.8,11.2,37100,6.63716814159292,15.6,47.6,15.6,37100
"16884",92.1,20,23369,1.53846153846154,6.5,43.1,6.5,23369
